DATACODE,RECTYPE,RECYEAR,RECMONTH,RECDAY,WATERSHED,SOILTYPE,TRANSECT,PLOTNUM,LVGRASS,FORBS,CUYRDEAD,PRYRDEAD,WOODY,COMMENTS
PAB02,1,2000,7,24,020a,tu,,14,43.97,2.93,12.56,93.78,0.00,
PAB02,1,2000,7,24,020a,tu,,15,40.56,2.57,14.91,147.38,0.00,
PAB02,1,2000,7,24,020a,tu,,16,18.95,3.03,3.58,48.75,0.00,
PAB02,1,2000,7,24,020a,tu,,17,67.42,1.45,14.04,104.67,0.00,
PAB02,1,2000,7,24,020a,tu,,18,50.76,0.00,15.80,125.03,1.40,
PAB02,1,2000,7,24,020a,tu,,19,31.96,6.44,6.90,115.39,0.00,
PAB02,1,2000,7,24,020a,tu,,20,86.63,3.76,16.09,122.42,13.34,
PAB02,1,2000,8,7,020a,tu,,01,22.99,33.03,5.56,39.92,0.00,
PAB02,1,2000,8,7,020a,tu,,02,15.48,36.72,5.36,59.54,4.91,
PAB02,1,2000,8,7,020a,tu,,03,47.68,15.13,14.96,90.33,0.00,
PAB02,1,2000,8,7,020a,tu,,04,32.92,13.09,7.93,89.21,0.00,
PAB02,1,2000,8,7,020a,tu,,05,31.36,20.40,12.31,34.14,0.00,
PAB02,1,2000,8,7,020a,tu,,06,16.30,2.33,2.47,75.40,6.40,
PAB02,1,2000,8,7,020a,tu,,07,15.54,15.80,2.63,31.56,0.00,
PAB02,1,2000,8,7,020a,tu,,08,35.55,8.30,9.96,86.70,0.03,
PAB02,1,2000,8,7,020a,tu,,09,44.97,16.95,7.90,85.99,0.00,
PAB02,1,2000,8,7,020a,tu,,10,36.47,37.10,8.29,102.13,0.00,
PAB02,1,2000,8,7,020a,tu,,11,36.65,4.32,6.95,129.60,8.72,
PAB02,1,2000,8,7,020a,tu,,12,36.33,25.91,9.96,80.76,2.86,
PAB02,1,2000,8,7,020a,tu,,13,14.51,4.50,5.79,87.39,0.00,
PAB02,1,2000,8,7,020a,tu,,14,52.20,8.07,24.62,159.27,0.55,
PAB02,1,2000,8,7,020a,tu,,15,8.80,4.20,1.70,67.98,0.00,
PAB02,1,2000,8,7,020a,tu,,16,68.90,3.95,11.92,94.79,0.00,
PAB02,1,2000,8,7,020a,tu,,17,35.38,2.34,7.91,57.56,0.00,
PAB02,1,2000,8,7,020a,tu,,18,44.27,10.45,10.94,93.14,0.00,
PAB02,1,2000,8,7,020a,tu,,19,32.66,15.35,4.20,71.30,15.40,
PAB02,1,2000,8,7,020a,tu,,20,71.75,2.27,15.32,86.98,0.00,
PAB02,1,2000,8,18,020a,tu,,01,26.71,3.85,12.86,76.91,0.00,
PAB02,1,2000,8,18,020a,tu,,02,15.01,8.30,4.71,66.16,46.91,
PAB02,1,2000,8,18,020a,tu,,03,22.90,22.73,6.55,97.48,0.00,
PAB02,1,2000,8,18,020a,tu,,04,14.27,11.49,5.30,80.33,0.00,
PAB02,1,2000,8,18,020a,tu,,05,25.37,5.15,13.71,66.42,0.00,
PAB02,1,2000,8,18,020a,tu,,06,34.24,16.14,11.01,63.60,0.00,
PAB02,1,2000,8,18,020a,tu,,07,15.14,27.74,1.74,50.54,0.00,
PAB02,1,2000,8,18,020a,tu,,08,46.79,7.85,18.12,76.39,0.00,
PAB02,1,2000,8,18,020a,tu,,09,31.05,7.09,13.47,90.50,0.00,
PAB02,1,2000,8,18,020a,tu,,10,23.86,20.42,8.56,90.84,0.00,
PAB02,1,2000,8,18,020a,tu,,11,16.66,7.36,6.16,54.04,0.00,
PAB02,1,2000,8,18,020a,tu,,12,47.35,4.61,24.41,161.93,0.00,
PAB02,1,2000,8,18,020a,tu,,13,24.45,21.71,6.83,80.00,0.00,
PAB02,1,2000,8,18,020a,tu,,14,24.02,11.42,12.97,70.45,0.00,
PAB02,1,2000,8,18,020a,tu,,15,44.24,1.68,12.70,157.56,0.00,
PAB02,1,2000,8,18,020a,tu,,16,4.03,17.35,0.63,27.99,0.00,
PAB02,1,2000,8,18,020a,tu,,17,34.41,10.70,13.68,152.06,0.00,
PAB02,1,2000,8,18,020a,tu,,18,56.54,2.43,27.94,150.72,1.35,
PAB02,1,2000,8,18,020a,tu,,19,44.55,5.81,13.57,101.79,0.00,
PAB02,1,2000,8,18,020a,tu,,20,19.44,2.90,8.02,55.15,0.00,
PAB02,1,2000,9,6,020a,tu,,01,30.77,10.41,31.76,73.10,0.00,
PAB02,1,2000,9,6,020a,tu,,02,22.53,10.02,9.47,70.19,12.77,
PAB02,1,2000,9,6,020a,tu,,03,21.12,2.44,21.38,42.25,0.00,
PAB02,1,2000,9,6,020a,tu,,04,22.81,11.50,6.26,63.43,12.92,
PAB02,1,2000,9,6,020a,tu,,05,28.07,6.27,17.93,101.18,0.00,
PAB02,1,2000,9,6,020a,tu,,06,32.00,13.14,7.17,74.76,8.81,
PAB02,1,2000,9,6,020a,tu,,07,13.57,15.40,2.99,21.93,0.00,
PAB02,1,2000,9,6,020a,tu,,08,22.05,2.85,16.48,83.53,0.00,
PAB02,1,2000,9,6,020a,tu,,09,23.22,10.51,15.64,70.66,4.30,
PAB02,1,2000,9,6,020a,tu,,10,15.41,4.65,12.33,106.81,0.00,
PAB02,1,2000,9,6,020a,tu,,11,29.05,3.96,25.36,119.33,0.92,
PAB02,1,2000,9,6,020a,tu,,12,16.09,5.31,23.33,101.19,7.56,
PAB02,1,2000,9,6,020a,tu,,13,12.83,7.52,14.30,104.86,0.00,
PAB02,1,2000,9,6,020a,tu,,14,20.51,0.88,21.65,76.73,0.00,
PAB02,1,2000,9,6,020a,tu,,15,21.11,3.02,11.48,94.14,0.00,
PAB02,1,2000,9,6,020a,tu,,16,11.39,44.17,5.60,85.96,0.00,
PAB02,1,2000,9,6,020a,tu,,17,13.42,0.73,9.73,63.91,0.00,
PAB02,1,2000,9,6,020a,tu,,18,24.28,1.20,28.44,124.62,0.00,
PAB02,1,2000,9,6,020a,tu,,19,14.30,0.00,19.03,70.80,0.00,
PAB02,1,2000,9,6,020a,tu,,20,18.95,5.11,7.11,95.47,4.06,
PAB02,1,2000,9,18,020a,tu,,01,21.52,2.94,21.58,47.17,35.39,
PAB02,1,2000,9,18,020a,tu,,02,28.04,0.19,7.00,76.47,0.00,
PAB02,1,2000,9,18,020a,tu,,03,23.49,12.35,17.56,85.45,0.00,
PAB02,1,2000,9,18,020a,tu,,04,7.32,11.86,8.16,58.39,0.00,
PAB02,1,2000,9,18,020a,tu,,05,6.36,12.40,5.13,29.66,0.00,
PAB02,1,2000,9,18,020a,tu,,06,13.27,5.90,7.78,43.80,1.06,
PAB02,1,2000,9,18,020a,tu,,07,12.89,11.77,4.91,26.89,0.00,
PAB02,1,2000,9,18,020a,tu,,08,8.84,13.35,6.65,62.41,0.00,
PAB02,1,2000,9,18,020a,tu,,09,28.26,11.05,10.81,67.02,10.20,
PAB02,1,2000,9,18,020a,tu,,10,25.44,1.78,14.17,62.00,1.31,
PAB02,1,2000,9,18,020a,tu,,11,5.21,2.10,3.94,39.67,0.00,
PAB02,1,2000,9,18,020a,tu,,12,3.23,4.90,3.91,75.64,0.00,
PAB02,1,2000,9,18,020a,tu,,13,12.11,3.66,10.12,103.14,0.00,
PAB02,1,2000,9,18,020a,tu,,14,20.04,11.49,5.74,97.44,0.00,
PAB02,1,2000,9,18,020a,tu,,15,33.46,0.00,6.58,83.48,0.00,
PAB02,1,2000,9,18,020a,tu,,16,5.58,19.34,2.71,10.68,0.00,
PAB02,1,2000,9,18,020a,tu,,17,27.88,4.14,21.16,108.14,1.55,
PAB02,1,2000,9,18,020a,tu,,18,15.00,3.04,12.80,52.47,0.00,
PAB02,1,2000,9,18,020a,tu,,19,5.35,0.51,2.95,16.99,0.00,
PAB02,1,2000,9,18,020a,tu,,20,15.05,9.53,5.90,64.05,5.41,
PAB02,1,2000,5,15,r20b,tu,,01,5.51,0.13,0.07,0.00,0.00,
PAB02,1,2000,5,15,r20b,tu,,02,5.77,0.00,0.05,0.00,0.00,
PAB02,1,2000,5,15,r20b,tu,,03,5.18,0.10,0.05,0.00,0.00,
PAB02,1,2000,5,15,r20b,tu,,04,4.97,0.16,0.11,0.00,0.00,
PAB02,1,2000,5,15,r20b,tu,,05,5.48,0.31,0.03,0.00,0.00,
PAB02,1,2000,5,15,r20b,tu,,06,5.48,0.04,0.10,0.00,0.00,
PAB02,1,2000,5,15,r20b,tu,,07,2.02,0.14,0.01,0.00,0.00,
PAB02,1,2000,5,15,r20b,tu,,08,4.59,0.35,0.02,0.00,0.00,
PAB02,1,2000,5,15,r20b,tu,,09,3.75,0.48,0.01,0.00,0.00,
PAB02,1,2000,5,15,r20b,tu,,10,4.27,0.17,0.02,0.00,0.00,
PAB02,1,2000,5,15,r20b,tu,,11,3.15,0.97,3.20,0.00,0.00,
PAB02,1,2000,5,15,r20b,tu,,12,5.54,0.07,0.10,0.00,0.00,
PAB02,1,2000,5,15,r20b,tu,,13,2.13,0.07,0.05,0.00,0.00,
PAB02,1,2000,5,15,r20b,tu,,14,2.84,0.16,0.07,0.00,0.00,
PAB02,1,2000,5,15,r20b,tu,,15,3.91,0.39,0.03,0.00,0.00,
PAB02,1,2000,5,15,r20b,tu,,16,3.35,0.79,0.05,0.00,0.00,
PAB02,1,2000,5,15,r20b,tu,,17,4.11,0.10,0.10,0.00,0.00,
PAB02,1,2000,5,15,r20b,tu,,18,5.39,0.33,0.01,0.00,0.00,
PAB02,1,2000,5,15,r20b,tu,,19,3.23,0.13,0.07,0.00,0.00,
PAB02,1,2000,5,15,r20b,tu,,20,3.28,0.04,0.03,0.00,0.00,
PAB02,1,2000,5,26,r20b,tu,,01,10.29,12.86,0.08,0.00,0.00,
PAB02,1,2000,5,26,r20b,tu,,02,13.54,1.24,0.50,0.00,0.00,
PAB02,1,2000,5,26,r20b,tu,,03,9.06,1.85,0.12,0.00,0.00,
PAB02,1,2000,5,26,r20b,tu,,04,13.74,0.20,0.21,0.00,1.75,
PAB02,1,2000,5,26,r20b,tu,,05,8.48,0.57,0.12,0.00,0.00,
PAB02,1,2000,5,26,r20b,tu,,06,9.57,1.64,0.35,0.00,0.00,
PAB02,1,2000,5,26,r20b,tu,,07,4.77,1.41,0.12,0.00,0.00,
PAB02,1,2000,5,26,r20b,tu,,08,6.69,0.06,0.08,0.00,0.00,
PAB02,1,2000,5,26,r20b,tu,,09,7.31,1.21,0.05,0.00,0.00,
PAB02,1,2000,5,26,r20b,tu,,10,4.06,0.41,0.25,0.00,0.00,
PAB02,1,2000,5,26,r20b,tu,,11,8.30,4.45,0.13,0.00,0.00,
PAB02,1,2000,5,26,r20b,tu,,12,10.83,0.18,0.18,0.00,0.00,
PAB02,1,2000,5,26,r20b,tu,,13,9.10,0.92,0.32,0.00,0.00,
PAB02,1,2000,5,26,r20b,tu,,14,4.58,0.57,0.13,0.00,0.43,
PAB02,1,2000,5,26,r20b,tu,,15,8.75,0.84,0.15,0.00,0.00,
PAB02,1,2000,5,26,r20b,tu,,16,5.20,0.47,0.11,0.00,0.00,
PAB02,1,2000,5,26,r20b,tu,,17,10.53,0.71,0.12,0.00,0.00,
PAB02,1,2000,5,26,r20b,tu,,18,11.29,2.94,0.05,0.00,0.00,
PAB02,1,2000,5,26,r20b,tu,,19,9.21,0.21,0.11,0.00,0.00,
PAB02,1,2000,5,26,r20b,tu,,20,6.99,0.03,0.04,0.00,1.15,
PAB02,1,2000,6,12,r20b,tu,,01,22.27,1.05,0.99,0.00,0.00,
PAB02,1,2000,6,12,r20b,tu,,02,23.51,1.72,1.16,0.00,5.18,
PAB02,1,2000,6,12,r20b,tu,,03,26.11,0.06,0.86,0.00,0.00,
PAB02,1,2000,6,12,r20b,tu,,04,28.26,0.52,0.80,0.00,0.00,
PAB02,1,2000,6,12,r20b,tu,,05,19.04,1.38,0.58,0.00,0.00,
PAB02,1,2000,6,12,r20b,tu,,06,31.31,0.34,1.49,0.00,1.12,
PAB02,1,2000,6,12,r20b,tu,,07,16.22,2.07,1.30,0.00,0.00,
PAB02,1,2000,6,12,r20b,tu,,08,12.58,6.57,0.81,0.00,0.00,
PAB02,1,2000,6,12,r20b,tu,,09,5.72,1.97,0.68,0.00,0.00,
PAB02,1,2000,6,12,r20b,tu,,10,15.14,2.38,0.69,0.00,0.00,
PAB02,1,2000,6,12,r20b,tu,,11,13.25,2.52,0.64,0.00,0.00,
PAB02,1,2000,6,12,r20b,tu,,12,26.12,0.11,1.00,0.00,0.00,
PAB02,1,2000,6,12,r20b,tu,,13,10.64,0.69,0.44,0.00,0.00,
PAB02,1,2000,6,12,r20b,tu,,14,13.64,1.15,0.81,0.00,0.00,
PAB02,1,2000,6,12,r20b,tu,,15,16.99,3.01,0.19,0.00,0.00,
PAB02,1,2000,6,12,r20b,tu,,16,8.36,1.36,0.59,0.00,0.00,
PAB02,1,2000,6,12,r20b,tu,,17,13.98,2.78,0.84,0.00,0.00,
PAB02,1,2000,6,12,r20b,tu,,18,18.96,5.00,0.74,0.00,1.12,
PAB02,1,2000,6,12,r20b,tu,,19,13.37,0.30,1.19,0.00,0.00,
PAB02,1,2000,6,12,r20b,tu,,20,20.15,0.09,0.49,0.00,0.00,
PAB02,1,2000,6,26,r20b,tu,,01,32.24,2.54,2.81,0.00,0.00,
PAB02,1,2000,6,26,r20b,tu,,02,35.86,9.39,1.11,0.00,21.83,
PAB02,1,2000,6,26,r20b,tu,,03,42.05,0.10,4.26,0.00,0.00,
PAB02,1,2000,6,26,r20b,tu,,04,25.30,0.37,1.65,0.00,0.00,
PAB02,1,2000,6,26,r20b,tu,,05,20.44,0.99,2.57,0.00,0.00,
PAB02,1,2000,6,26,r20b,tu,,06,31.21,3.10,0.98,0.00,0.00,
PAB02,1,2000,6,26,r20b,tu,,07,26.55,2.49,2.80,0.00,0.00,
PAB02,1,2000,6,26,r20b,tu,,08,16.71,5.72,2.39,0.00,0.00,
PAB02,1,2000,6,26,r20b,tu,,09,17.59,2.62,1.34,0.00,0.00,
PAB02,1,2000,6,26,r20b,tu,,10,26.73,2.12,3.14,0.00,0.00,
PAB02,1,2000,6,26,r20b,tu,,11,11.89,2.60,2.28,0.00,0.00,
PAB02,1,2000,6,26,r20b,tu,,12,34.13,2.72,2.71,0.00,0.00,
PAB02,1,2000,6,26,r20b,tu,,13,21.78,2.51,1.81,0.00,0.00,
PAB02,1,2000,6,26,r20b,tu,,14,19.03,0.92,3.26,0.00,0.00,
PAB02,1,2000,6,26,r20b,tu,,15,25.42,1.48,3.35,0.00,0.00,
PAB02,1,2000,6,26,r20b,tu,,16,15.21,3.35,2.40,0.00,0.00,
PAB02,1,2000,6,26,r20b,tu,,17,13.81,1.95,2.40,0.00,43.60,
PAB02,1,2000,6,26,r20b,tu,,18,18.07,6.59,1.71,0.00,43.79,
PAB02,1,2000,6,26,r20b,tu,,19,21.27,1.69,3.39,0.00,0.00,
PAB02,1,2000,6,26,r20b,tu,,20,30.94,0.37,1.76,0.00,0.00,
PAB02,1,2000,7,10,r20b,tu,,01,31.05,3.81,6.37,0.00,0.00,
PAB02,1,2000,7,10,r20b,tu,,02,22.53,1.45,3.01,0.00,0.00,
PAB02,1,2000,7,10,r20b,tu,,03,40.13,0.39,5.54,0.00,0.00,
PAB02,1,2000,7,10,r20b,tu,,04,46.05,0.53,6.32,0.00,0.00,
PAB02,1,2000,7,10,r20b,tu,,05,25.71,1.33,4.97,0.00,0.00,
PAB02,1,2000,7,10,r20b,tu,,06,38.09,0.81,3.73,0.00,0.00,
PAB02,1,2000,7,10,r20b,tu,,07,29.78,2.75,4.10,0.00,0.00,
PAB02,1,2000,7,10,r20b,tu,,08,16.13,2.78,2.22,0.00,0.00,
PAB02,1,2000,7,10,r20b,tu,,09,30.34,1.64,5.40,0.00,0.00,
PAB02,1,2000,7,10,r20b,tu,,10,25.62,2.27,3.55,0.00,0.00,
PAB02,1,2000,7,10,r20b,tu,,11,25.75,1.92,2.80,0.00,0.00,
PAB02,1,2000,7,10,r20b,tu,,12,49.78,0.50,5.87,0.00,0.00,
PAB02,1,2000,7,10,r20b,tu,,13,36.05,0.54,3.35,0.00,0.00,
PAB02,1,2000,7,10,r20b,tu,,14,28.28,2.02,4.26,0.00,0.00,
PAB02,1,2000,7,10,r20b,tu,,15,27.18,0.90,2.78,0.00,0.00,
PAB02,1,2000,7,10,r20b,tu,,16,23.14,1.02,3.05,0.00,0.00,
PAB02,1,2000,7,10,r20b,tu,,17,23.04,0.12,1.66,0.00,30.88,
PAB02,1,2000,7,10,r20b,tu,,18,20.23,2.20,2.79,0.00,0.00,
PAB02,1,2000,7,10,r20b,tu,,19,32.98,3.65,3.07,0.00,0.00,
PAB02,1,2000,7,10,r20b,tu,,20,19.20,0.40,1.52,0.00,26.26,
PAB02,1,2000,7,24,r20b,tu,,01,27.98,1.65,6.89,0.00,0.00,
PAB02,1,2000,7,24,r20b,tu,,02,42.81,0.40,7.03,0.00,12.80,
PAB02,1,2000,7,24,r20b,tu,,03,58.31,1.68,9.14,0.00,0.00,
PAB02,1,2000,7,24,r20b,tu,,04,40.73,1.88,5.95,0.00,6.55,
PAB02,1,2000,7,24,r20b,tu,,05,32.53,1.86,8.22,0.00,0.00,
PAB02,1,2000,7,24,r20b,tu,,06,42.22,3.82,4.05,0.00,4.10,
PAB02,1,2000,7,24,r20b,tu,,07,29.13,3.31,6.72,0.00,0.00,
PAB02,1,2000,7,24,r20b,tu,,08,25.38,6.38,5.61,0.00,0.00,
PAB02,1,2000,7,24,r20b,tu,,09,24.93,2.67,4.19,0.00,0.00,
PAB02,1,2000,7,24,r20b,tu,,10,21.17,2.35,3.99,0.00,0.00,
PAB02,1,2000,7,24,r20b,tu,,11,30.76,5.05,7.03,0.00,0.00,
PAB02,1,2000,7,24,r20b,tu,,12,79.53,0.61,14.88,0.00,0.00,
PAB02,1,2000,7,24,r20b,tu,,13,39.51,0.19,3.55,0.00,5.96,
PAB02,1,2000,7,24,r20b,tu,,14,23.86,4.65,4.02,0.00,0.00,
PAB02,1,2000,7,24,r20b,tu,,15,36.42,1.18,8.00,0.00,0.00,
PAB02,1,2000,7,24,r20b,tu,,16,18.93,2.05,5.76,0.00,0.00,
PAB02,1,2000,7,24,r20b,tu,,17,23.41,3.08,3.45,0.00,0.00,
PAB02,1,2000,7,24,r20b,tu,,18,30.98,1.76,5.69,0.00,0.00,
PAB02,1,2000,7,24,r20b,tu,,19,38.56,0.39,5.89,0.00,0.00,
PAB02,1,2000,7,24,r20b,tu,,20,26.46,2.95,4.06,0.00,0.00,
PAB02,1,2000,8,7,r20b,tu,,01,31.14,6.87,11.57,0.00,0.00,
PAB02,1,2000,8,7,r20b,tu,,02,38.93,0.14,9.62,0.00,11.76,
PAB02,1,2000,8,7,r20b,tu,,03,44.05,0.56,12.26,0.00,0.00,
PAB02,1,2000,8,7,r20b,tu,,04,36.75,1.13,6.00,0.00,15.61,
PAB02,1,2000,8,7,r20b,tu,,05,40.48,9.68,11.44,0.00,0.00,
PAB02,1,2000,8,7,r20b,tu,,06,40.53,3.15,8.55,0.00,0.00,
PAB02,1,2000,8,7,r20b,tu,,07,35.26,5.57,7.64,0.00,0.00,
PAB02,1,2000,8,7,r20b,tu,,08,32.35,4.25,7.99,0.00,0.00,
PAB02,1,2000,8,7,r20b,tu,,09,33.27,2.19,9.84,0.00,0.00,
PAB02,1,2000,8,7,r20b,tu,,10,35.92,1.33,7.16,0.00,0.00,
PAB02,1,2000,8,7,r20b,tu,,11,24.86,3.13,12.14,0.00,0.00,
PAB02,1,2000,8,7,r20b,tu,,12,41.27,0.55,11.54,0.00,0.00,
PAB02,1,2000,8,7,r20b,tu,,13,35.84,0.30,6.02,0.00,11.61,
PAB02,1,2000,8,7,r20b,tu,,14,37.17,0.15,8.34,0.00,0.00,
PAB02,1,2000,8,7,r20b,tu,,15,28.24,1.25,7.72,0.00,5.47,
PAB02,1,2000,8,7,r20b,tu,,16,25.22,0.46,6.84,0.00,45.30,
PAB02,1,2000,8,7,r20b,tu,,17,20.46,1.66,6.52,0.00,0.00,
PAB02,1,2000,8,7,r20b,tu,,18,33.99,0.18,6.27,0.00,0.00,
PAB02,1,2000,8,7,r20b,tu,,19,37.27,4.92,7.91,0.00,0.00,
PAB02,1,2000,8,7,r20b,tu,,20,29.77,2.10,6.79,0.00,0.00,
PAB02,1,2000,8,18,r20b,tu,,01,37.88,0.70,12.04,0.00,0.00,
PAB02,1,2000,8,18,r20b,tu,,02,49.79,0.60,13.38,0.00,0.00,
PAB02,1,2000,8,18,r20b,tu,,03,61.77,0.15,11.94,0.00,0.00,
PAB02,1,2000,8,18,r20b,tu,,04,31.71,1.31,6.85,0.00,8.23,
PAB02,1,2000,8,18,r20b,tu,,05,31.28,1.31,8.06,0.00,0.00,
PAB02,1,2000,8,18,r20b,tu,,06,31.85,2.86,8.72,0.00,0.00,
PAB02,1,2000,8,18,r20b,tu,,07,37.68,3.11,8.43,0.00,0.00,
PAB02,1,2000,8,18,r20b,tu,,08,26.23,4.64,6.43,0.00,0.00,
PAB02,1,2000,8,18,r20b,tu,,09,18.46,6.87,6.00,0.00,0.00,
PAB02,1,2000,8,18,r20b,tu,,10,22.59,3.38,7.13,0.00,0.00,
PAB02,1,2000,8,18,r20b,tu,,11,33.57,4.54,8.16,0.00,0.00,
PAB02,1,2000,8,18,r20b,tu,,12,42.07,1.29,12.35,0.00,0.00,
PAB02,1,2000,8,18,r20b,tu,,13,36.79,1.80,6.10,0.00,1.73,
PAB02,1,2000,8,18,r20b,tu,,14,33.96,15.11,11.37,0.00,0.00,
PAB02,1,2000,8,18,r20b,tu,,15,19.25,1.62,6.64,0.00,0.00,
PAB02,1,2000,8,18,r20b,tu,,16,29.99,4.11,10.29,0.00,0.00,
PAB02,1,2000,8,18,r20b,tu,,17,26.95,0.67,9.19,0.00,0.00,
PAB02,1,2000,8,18,r20b,tu,,18,40.47,0.55,10.14,0.00,0.00,
PAB02,1,2000,8,18,r20b,tu,,19,35.17,2.27,9.22,0.00,0.00,
PAB02,1,2000,8,18,r20b,tu,,20,47.74,1.12,9.24,0.00,0.00,
PAB02,1,2000,9,6,r20b,tu,,01,30.59,9.59,14.38,0.00,0.00,
PAB02,1,2000,9,6,r20b,tu,,02,31.36,0.00,17.72,0.00,0.64,
PAB02,1,2000,9,6,r20b,tu,,03,35.66,0.14,16.61,0.00,0.00,
PAB02,1,2000,9,6,r20b,tu,,04,33.69,0.09,11.92,0.00,0.00,
PAB02,1,2000,9,6,r20b,tu,,05,28.58,2.38,13.32,0.00,0.00,
PAB02,1,2000,9,6,r20b,tu,,06,20.39,0.76,15.54,0.00,0.00,
PAB02,1,2000,9,6,r20b,tu,,07,28.84,3.58,15.48,0.00,0.00,
PAB02,1,2000,9,6,r20b,tu,,08,21.46,5.68,13.47,0.00,0.00,
PAB02,1,2000,9,6,r20b,tu,,09,18.39,1.19,8.77,0.00,0.00,
PAB02,1,2000,9,6,r20b,tu,,10,21.75,3.30,11.28,0.00,0.00,
PAB02,1,2000,9,6,r20b,tu,,11,32.57,0.37,17.49,0.00,0.00,
PAB02,1,2000,9,6,r20b,tu,,12,40.49,0.68,14.43,0.00,4.51,
PAB02,1,2000,9,6,r20b,tu,,13,35.97,0.92,18.62,0.00,0.00,
PAB02,1,2000,9,6,r20b,tu,,14,18.03,2.99,7.75,0.00,0.00,
PAB02,1,2000,9,6,r20b,tu,,15,24.78,0.33,11.37,0.00,15.70,
PAB02,1,2000,9,6,r20b,tu,,16,22.66,0.94,10.58,0.00,0.00,
PAB02,1,2000,9,6,r20b,tu,,17,23.97,0.52,16.31,0.00,0.00,
PAB02,1,2000,9,6,r20b,tu,,18,19.61,1.54,12.86,0.00,0.00,
PAB02,1,2000,9,6,r20b,tu,,19,20.55,0.17,6.87,0.00,0.00,
PAB02,1,2000,9,6,r20b,tu,,20,12.03,1.89,7.25,0.00,0.00,
PAB02,1,2000,9,18,r20b,tu,,01,26.64,5.19,12.42,0.00,0.00,
PAB02,1,2000,9,18,r20b,tu,,02,41.24,0.00,24.00,0.00,0.00,
PAB02,1,2000,9,18,r20b,tu,,03,43.28,0.00,22.33,0.00,0.00,
PAB02,1,2000,9,18,r20b,tu,,04,36.75,0.00,17.51,0.00,0.00,
PAB02,1,2000,9,18,r20b,tu,,05,46.46,4.21,20.17,0.00,0.00,
PAB02,1,2000,9,18,r20b,tu,,06,37.29,1.01,7.18,0.00,0.00,
PAB02,1,2000,9,18,r20b,tu,,07,29.72,2.31,16.40,0.00,0.00,
PAB02,1,2000,9,18,r20b,tu,,08,22.07,2.23,9.43,0.00,0.00,
PAB02,1,2000,9,18,r20b,tu,,09,35.99,2.46,15.67,0.00,0.00,
PAB02,1,2000,9,18,r20b,tu,,10,23.99,0.75,15.14,0.00,0.00,
PAB02,1,2000,9,18,r20b,tu,,11,39.63,0.58,27.90,0.00,0.00,
PAB02,1,2000,9,18,r20b,tu,,12,46.12,0.51,25.14,0.00,0.00,
PAB02,1,2000,9,18,r20b,tu,,13,36.30,0.74,18.44,0.00,0.00,
PAB02,1,2000,9,18,r20b,tu,,14,21.14,0.81,18.09,0.00,0.00,
PAB02,1,2000,9,18,r20b,tu,,15,20.99,1.47,9.73,0.00,0.00,
PAB02,1,2000,9,18,r20b,tu,,16,19.24,1.35,13.63,0.00,0.00,
PAB02,1,2000,9,18,r20b,tu,,17,22.15,0.48,11.61,0.00,0.48,
PAB02,1,2000,9,18,r20b,tu,,18,23.48,3.31,14.43,0.00,0.00,
PAB02,1,2000,9,18,r20b,tu,,19,30.57,1.87,17.04,0.00,0.00,
PAB02,1,2000,9,18,r20b,tu,,20,41.12,1.35,18.39,0.00,0.00,
PAB02,1,2000,5,15,0r1b,tu,,01,5.47,0.62,0.37,112.92,0.00,
PAB02,1,2000,5,15,0r1b,tu,,02,5.95,7.18,0.14,44.74,0.00,
PAB02,1,2000,5,15,0r1b,tu,,03,7.82,4.21,0.59,56.65,0.00,
PAB02,1,2000,5,15,0r1b,tu,,04,12.96,13.22,0.73,45.57,0.00,
PAB02,1,2000,5,15,0r1b,tu,,05,7.87,4.01,0.59,127.59,0.00,
PAB02,1,2000,5,15,0r1b,tu,,06,8.90,7.02,0.74,34.53,0.00,
PAB02,1,2000,5,15,0r1b,tu,,07,7.81,3.53,0.91,76.44,0.77,
PAB02,1,2000,5,15,0r1b,tu,,08,3.50,0.16,0.16,117.12,0.00,
PAB02,1,2000,5,15,0r1b,tu,,09,3.58,2.88,0.38,77.41,0.00,
PAB02,1,2000,5,15,0r1b,tu,,10,3.65,1.17,0.95,106.63,0.00,
PAB02,1,2000,5,15,0r1b,tu,,11,5.53,0.72,0.88,47.56,0.00,
PAB02,1,2000,5,15,0r1b,tu,,12,11.95,0.71,1.94,59.47,0.00,
PAB02,1,2000,5,15,0r1b,tu,,13,14.93,2.60,2.00,78.67,0.00,
PAB02,1,2000,5,15,0r1b,tu,,14,5.83,1.69,1.64,45.39,0.00,
PAB02,1,2000,5,15,0r1b,tu,,15,4.27,0.40,0.41,116.57,0.00,
PAB02,1,2000,5,15,0r1b,tu,,16,6.99,0.95,0.89,97.80,0.00,
PAB02,1,2000,5,15,0r1b,tu,,17,8.69,1.27,1.14,60.75,0.00,
PAB02,1,2000,5,15,0r1b,tu,,18,6.14,2.44,0.54,49.06,0.00,
PAB02,1,2000,5,15,0r1b,tu,,19,8.93,6.46,1.79,67.57,0.00,
PAB02,1,2000,5,15,0r1b,tu,,20,9.26,3.78,1.56,53.00,0.00,
PAB02,1,2000,5,26,0r1b,tu,,01,19.25,6.20,0.78,94.69,0.00,
PAB02,1,2000,5,26,0r1b,tu,,02,5.40,0.48,0.30,87.81,5.76,
PAB02,1,2000,5,26,0r1b,tu,,03,8.00,1.99,0.93,66.35,0.00,
