RECYEAR,RECMONTH,RECDAY,WATERSHED,SOILTYPE,TRANSECT,PLOTNUM,LVGRASS,FORBS,CUYRDEAD,PRYRDEAD,WOODY
1985,10,8,001d,fl,a ,3,9.84,2.17,16.73,,
1985,10,8,001d,fl,a ,4,19.77,0,22.38,,
1985,10,8,001d,fl,a ,5,13.74,0.79,21.13,,
1985,10,8,001d,fl,b ,1,1.91,0,52.94,,
1985,10,8,001d,fl,b ,2,4.27,0,24.69,,
1985,10,8,001d,fl,b ,3,8.09,0,47.57,,
1985,10,8,001d,fl,b ,4,6.3,0,46.2,,
1985,10,8,001d,fl,b ,5,6.41,4.44,35.02,,
1985,10,8,001d,fl,c ,1,6.5,0.53,29.27,,
1985,10,8,001d,fl,c ,2,11.5,0,12.88,,
1985,10,8,001d,fl,c ,3,2.74,1.21,30.3,,
1985,10,8,001d,fl,c ,4,11.61,0.72,19.03,,
1985,10,8,001d,fl,c ,5,3.4,0.16,18.85,,
1985,10,8,001d,fl,d ,1,16.13,0,26.03,,
1985,10,8,001d,fl,d ,2,10.6,1.38,28.43,,
1985,10,8,001d,fl,d ,3,5.81,4.7,21.48,,
1985,10,8,001d,fl,d ,4,2.77,0.69,29.1,,
1985,10,8,001d,fl,d ,5,6.17,3.47,14.47,,
1985,10,8,001d,tu,a ,1,15.31,0.25,29.79,,
1985,10,8,001d,tu,a ,2,12.55,2.8,35.9,,
1985,10,8,001d,tu,a ,3,14.35,10.93,37.88,,
1985,10,8,001d,tu,a ,4,18.49,0.35,42.83,,
1985,10,8,001d,tu,a ,5,21.85,0.5,54.12,,
1985,10,8,001d,tu,b ,1,21.8,0.55,27.5,,
1985,10,8,001d,tu,b ,2,11.81,0,74.68,,
1985,10,8,001d,tu,b ,3,35.28,5.42,34,,
1985,10,8,001d,tu,b ,4,10.95,1.21,38.46,,
1985,10,8,001d,tu,b ,5,13.3,0,30.66,,
1985,10,8,001d,tu,c ,1,20.98,0.02,35.73,,
1985,10,8,001d,tu,c ,2,4.44,2.15,27.71,,
1985,10,8,001d,tu,c ,3,10.3,1.05,23.7,,
1985,10,8,001d,tu,c ,4,13.47,0.78,32.46,,
1985,10,8,001d,tu,c ,5,11.24,0.86,42.75,,
1985,10,8,001d,tu,d ,1,2.46,0.42,33.7,,
1985,10,8,001d,tu,d ,2,3.17,2.2,49.62,,
1985,10,8,001d,tu,d ,3,2.87,0,61.84,,
1985,10,8,001d,tu,d ,4,3.03,0,64.18,,
1985,10,8,001d,tu,d ,5,5.72,0.26,46.35,,
1985,10,5,020b,fl,a ,1,9.53,7.2,13.05,49.48,
1985,10,5,020b,fl,a ,2,7.22,3.44,8.41,45.55,
1985,10,5,020b,fl,a ,3,13.68,7.59,6.72,55.62,
1985,10,5,020b,fl,a ,4,2.55,5.14,62,7.77,
1985,10,5,020b,fl,a ,5,35.62,0,27.15,55.77,
1985,10,5,020b,fl,b ,1,4.27,8.95,13.12,81.31,
1985,10,5,020b,fl,b ,2,4.38,8.37,11.26,81.01,
1985,10,5,020b,fl,b ,3,6.57,2.14,11.66,69.1,
1985,10,5,020b,fl,b ,4,9.22,1.78,16.09,68.04,
1985,10,5,020b,fl,b ,5,4.72,8.57,11.89,63.92,
1985,10,5,020b,fl,c ,1,10.32,12.03,7.37,40.02,
1985,10,5,020b,fl,c ,2,13.36,28.82,1.17,47.22,
1985,10,5,020b,fl,c ,3,9.79,3.78,9.33,49.83,
1985,10,5,020b,fl,c ,4,8.12,2.91,10.35,51.43,
1985,10,5,020b,fl,c ,5,13.34,1.05,20.96,55.02,
1985,10,5,020b,fl,d ,1,9.74,11.45,15.04,61.5,
1985,10,5,020b,fl,d ,2,6.17,16.11,7.92,93.81,
1985,10,5,020b,fl,d ,3,16.9,0,15.44,60.34,
1985,10,5,020b,fl,d ,4,12.37,10.75,12.83,56.18,
1985,10,5,020b,fl,d ,5,19.68,0.62,20.07,81.01,
1985,10,14,020b,tu,a ,1,3.7,2.8,31.4,58.7,
1985,10,14,020b,tu,a ,2,0.7,1.7,34.2,41,
1985,10,14,020b,tu,a ,3,5.6,9.7,40.2,65.81,
1985,10,14,020b,tu,a ,4,6.6,8.1,7,51.4,
1985,10,14,020b,tu,a ,5,36.3,13.6,5,116.2,
1985,10,14,020b,tu,b ,1,4.62,3.52,14.76,83.57,
1985,10,14,020b,tu,b ,2,0.48,5.87,37.98,102.8,
1985,10,14,020b,tu,b ,3,3.51,4.97,19.78,106.67,
1985,10,14,020b,tu,b ,4,5.98,6.88,19.74,76.76,
1985,10,14,020b,tu,b ,5,3.89,7.68,10.4,107.67,
1985,10,14,020b,tu,c ,1,7.53,13.01,8.59,78.83,
1985,10,14,020b,tu,c ,2,12.17,3.12,18.18,118.33,
1985,10,14,020b,tu,c ,3,19.49,0.69,19.85,54.93,
1985,10,14,020b,tu,c ,4,6.07,9.41,10.1,69.43,
1985,10,14,020b,tu,c ,5,5.61,3.26,9.46,97.03,
1985,10,14,020b,tu,d ,1,7.12,19.91,9.94,66.95,
1985,10,14,020b,tu,d ,2,4.46,12.21,15.84,84.91,
1985,10,14,020b,tu,d ,3,8.05,17.34,13.37,80.45,
1985,10,14,020b,tu,d ,4,7.94,15.86,13.84,61.33,
1985,10,14,020b,tu,d ,5,3.2,4.1,22.4,55.25,
1985,9,27,004b,fl,a ,1,11.57,26.43,11.23,50.65,
1985,9,27,004b,fl,a ,2,7.88,17.78,4.84,53.4,
1985,9,27,004b,fl,a ,3,17.46,2.66,16.63,32.37,
1985,9,27,004b,fl,a ,4,17.27,7.93,14.64,53.91,
1985,9,27,004b,fl,a ,5,13.24,14.72,12.32,41.92,
1985,9,27,004b,fl,b ,1,17.71,7.7,11.5,44.81,
1985,9,27,004b,fl,b ,2,12.6,4.72,11.24,58.98,
1985,9,27,004b,fl,b ,3,14.75,16.23,11.03,47.41,
1985,9,27,004b,fl,b ,4,7.46,12.02,1.4,35.64,
1985,9,27,004b,fl,b ,5,15.71,9.26,16.28,37.2,
1985,9,27,004b,fl,c ,1,8.24,6.11,3.76,47.86,
1985,9,27,004b,fl,c ,2,14.35,14.63,8.09,42.34,
1985,9,27,004b,fl,c ,3,10.19,3.24,10.29,33.08,
1985,9,27,004b,fl,c ,4,12.71,12.28,12.01,41.16,
1985,9,27,004b,fl,c ,5,13.7,16.64,20.86,40.87,
1985,9,27,004b,fl,d ,1,11.96,12.08,15.99,30.4,
1985,9,27,004b,fl,d ,2,9.82,4.61,7.63,42.53,
1985,9,27,004b,fl,d ,3,27.38,8.25,25.81,38.07,
1985,9,27,004b,fl,d ,4,10.25,6.94,5.96,32.54,
1985,9,27,004b,fl,d ,5,7.88,11.27,4.44,34.34,
1985,10,4,004b,tu,a ,1,9.38,10.9,3.96,41.89,
1985,10,4,004b,tu,a ,2,15.56,0.34,10.68,60.98,
1985,10,4,004b,tu,a ,3,10,3.72,4.25,53.43,
1985,10,4,004b,tu,a ,4,20.95,5.15,16.62,49.44,
1985,10,4,004b,tu,a ,5,21.05,0,19.56,40.28,
1985,10,4,004b,tu,b ,1,32.77,0,11.46,68.87,
1985,10,4,004b,tu,b ,2,16.21,5.43,11.12,58.53,
1985,10,4,004b,tu,b ,3,17.24,2.21,8.83,69.64,
1985,10,4,004b,tu,b ,4,11.73,11.28,18.54,37.96,
1985,10,4,004b,tu,b ,5,31.74,6.75,17.26,62.06,
1985,10,4,004b,tu,c ,1,6.56,13.9,15.14,85.02,
1985,10,4,004b,tu,c ,2,14.15,21.61,24.73,47.01,
1985,10,4,004b,tu,c ,3,21.79,0.09,18.78,48.65,
1985,10,4,004b,tu,c ,4,18.56,39.02,32.57,48.18,
1985,10,4,004b,tu,c ,5,8.05,11.25,11.28,85.84,
1985,10,4,004b,tu,d ,1,14.67,10.38,22.37,46.88,
1985,10,4,004b,tu,d ,2,10.48,16.31,9.81,40.11,
1985,10,4,004b,tu,d ,3,12.94,9.88,19.02,58.87,
1985,10,4,004b,tu,d ,4,7.58,6.15,20.77,40.33,
1985,10,4,004b,tu,d ,5,12.76,5.75,13.14,54.85,
1986,9,26,020b,fl,a ,1,7.46,2.85,7.2,51.77,
1986,9,26,020b,fl,a ,2,12.57,0.25,19.71,55.47,
1986,9,26,020b,fl,a ,3,7.75,10,4.28,52.56,
1986,9,26,020b,fl,a ,4,7.01,15.75,5.17,55.99,
1986,9,26,020b,fl,a ,5,10.67,8.09,8.28,48.88,
1986,9,26,020b,fl,b ,1,9.84,8.01,8.78,98.21,
1986,9,26,020b,fl,b ,2,8.05,8.51,9.83,55,
1986,9,26,020b,fl,b ,3,14.45,2.21,33.2,28.38,
1986,9,26,020b,fl,b ,4,4.19,4.25,11.75,19.07,
1986,9,26,020b,fl,b ,5,19.44,4.48,21.61,26.19,
1986,9,26,020b,fl,c ,1,12.8,1.93,12.14,132.65,
1986,9,26,020b,fl,c ,2,11.82,8.51,18.44,104.31,
1986,9,26,020b,fl,c ,3,7.91,6.62,28.73,36.59,
1986,9,26,020b,fl,c ,4,4.4,1.16,38.42,33.12,
1986,9,26,020b,fl,c ,5,9.5,1.44,21.14,25.65,
1986,9,26,020b,fl,d ,1,5.23,11.08,3.98,89.95,
1986,9,26,020b,fl,d ,2,18.18,3.19,16.16,42.52,
1986,9,26,020b,fl,d ,3,9.29,22.33,8.14,66.4,
1986,9,26,020b,fl,d ,4,11.18,11.75,12.19,68.3,
1986,9,26,020b,fl,d ,5,21.27,2.31,13.42,50.68,
1986,9,26,020b,tu,a ,1,5.71,2.89,3.1,22.23,
1986,9,26,020b,tu,a ,2,14.56,4.8,12.5,59.11,
1986,9,26,020b,tu,a ,3,21.64,1.84,20.47,57.01,
1986,9,26,020b,tu,a ,4,14.14,2.56,20.28,41.9,
1986,9,26,020b,tu,a ,5,9.48,13.81,9.6,97.96,
1986,9,26,020b,tu,b ,1,18.86,10.84,22.49,61.06,
1986,9,26,020b,tu,b ,2,8.29,15.53,10.18,92.31,
1986,9,26,020b,tu,b ,3,13.18,2.49,18.39,22.97,
1986,9,26,020b,tu,b ,4,14.39,3.16,25.8,25.18,
1986,9,26,020b,tu,b ,5,20.93,0.19,29.69,39.21,
1986,9,26,020b,tu,c ,1,4.85,17.85,5.99,32.7,
1986,9,26,020b,tu,c ,2,14.39,2.08,22.79,88.67,
1986,9,26,020b,tu,c ,3,13.64,11.04,10.19,103.11,
1986,9,26,020b,tu,c ,4,17.36,3.45,33.37,18.09,
1986,9,26,020b,tu,c ,5,15.52,2.65,34.21,24,
1986,9,26,020b,tu,d ,1,25.22,1.33,17.71,46.94,
1986,9,26,020b,tu,d ,2,13.23,4.07,10.87,55.01,
1986,9,26,020b,tu,d ,3,15.77,5.76,16.33,69.36,
1986,9,26,020b,tu,d ,4,18.55,3.1,12.24,47.66,
1986,9,26,020b,tu,d ,5,16.88,0.65,28.26,53.59,
1986,9,16,001d,fl,a ,1,22.65,2.95,15.23,,
1986,9,16,001d,fl,a ,2,26.03,0,12.8,,
1986,9,16,001d,fl,a ,3,22.44,19.25,14.39,,
1986,9,16,001d,fl,a ,4,26.86,1.02,15.04,,
1986,9,16,001d,fl,a ,5,30.4,0,15.9,,
1986,9,16,001d,fl,b ,1,18.65,2.57,11.59,,
1986,9,16,001d,fl,b ,2,23.55,2.69,19.04,,
1986,9,16,001d,fl,b ,3,23.87,0.14,16.88,,
1986,9,16,001d,fl,b ,4,29.09,3.04,17.51,,
1986,9,16,001d,fl,b ,5,15.91,3.09,16.3,,
1986,9,16,001d,fl,c ,1,28.01,0.24,15.12,,
1986,9,16,001d,fl,c ,2,15.79,0,13.35,,
1986,9,16,001d,fl,c ,3,17.46,0,11.08,,
1986,9,16,001d,fl,c ,4,13.41,1.42,13.93,,
1986,9,16,001d,fl,c ,5,14.06,0,15.54,,
1986,9,16,001d,fl,d ,1,12.23,4.69,13.29,,
1986,9,16,001d,fl,d ,2,23.84,1.23,14.09,,
1986,9,16,001d,fl,d ,3,36.52,1.03,23.51,,
1986,9,16,001d,fl,d ,4,23.4,0.14,23.62,,
1986,9,16,001d,fl,d ,5,20.2,7.2,19.62,,
1986,9,15,001d,tu,a ,1,31.94,2.19,14.21,,
1986,9,15,001d,tu,a ,2,26.7,3.37,11.76,,
1986,9,15,001d,tu,a ,3,29.58,0.39,17.96,,
1986,9,15,001d,tu,a ,4,34.46,3.6,14.22,,
1986,9,15,001d,tu,a ,5,41.97,0.83,19.21,,
1986,9,15,001d,tu,b ,1,31.52,0.77,14.7,,
1986,9,15,001d,tu,b ,2,30.8,0.52,16.33,,
1986,9,15,001d,tu,b ,3,30.24,1.13,15.1,,
1986,9,15,001d,tu,b ,4,26.2,0.6,9.98,,
1986,9,15,001d,tu,b ,5,25.84,0.53,16.24,,
1986,9,15,001d,tu,c ,1,16.92,8.87,10.38,,
1986,9,15,001d,tu,c ,2,23.83,1.08,19.63,,
1986,9,15,001d,tu,c ,3,27.88,0.41,12.61,,
1986,9,15,001d,tu,c ,4,18.49,0.58,13.16,,
1986,9,15,001d,tu,c ,5,20.44,1.08,12.14,,
1986,9,15,001d,tu,d ,1,20.99,0,20.39,,
1986,9,15,001d,tu,d ,2,25.17,1.18,14.9,,
1986,9,15,001d,tu,d ,3,30.78,0.55,16.06,,
1986,9,15,001d,tu,d ,4,31.93,0.87,17.02,,
1986,9,15,001d,tu,d ,5,37.9,2.85,16.59,,
1986,10,1,004b,fl,a ,1,6.7,5.01,6.97,52.04,
1986,10,1,004b,fl,a ,2,11.31,6.21,15.52,58.87,
1986,10,1,004b,fl,a ,3,13.62,3.67,9.22,36.99,
1986,10,1,004b,fl,a ,4,12.89,8.55,23.46,26.32,
1986,10,1,004b,fl,a ,5,11.24,3.73,20.31,21.47,
1986,10,1,004b,fl,b ,1,5.4,7.41,12.52,85.09,
1986,10,1,004b,fl,b ,2,6.64,5.68,10.69,53.69,
1986,10,1,004b,fl,b ,3,13.8,5.57,17.88,54.74,
1986,10,1,004b,fl,b ,4,11.66,7.67,19.1,36.69,
1986,10,1,004b,fl,b ,5,6.34,1.67,19.38,41.65,
1986,10,1,004b,fl,c ,1,37.35,5.05,44.27,44.42,
1986,10,1,004b,fl,c ,2,15.92,4.2,19.29,46.77,
1986,10,1,004b,fl,c ,3,16.14,5.46,14.5,79.51,
1986,10,1,004b,fl,c ,4,7.92,4.73,9.55,44.9,
1986,10,1,004b,fl,c ,5,23.93,4.73,30.26,35.59,
1986,10,1,004b,fl,d ,1,11.54,2.35,15.56,63.94,
1986,10,1,004b,fl,d ,2,10.75,4.47,28.22,47.73,
1986,10,1,004b,fl,d ,3,9.67,2.1,15.87,26.28,
1986,10,1,004b,fl,d ,4,4.73,2.45,24.35,29.05,
1986,10,1,004b,fl,d ,5,3.77,3.02,18.08,28,
1986,10,1,004b,tu,a ,1,15.71,0.45,32.26,61.47,
1986,10,1,004b,tu,a ,2,14.61,12.87,28.96,109.08,
1986,10,1,004b,tu,a ,3,8.11,1.25,24.55,49.52,
1986,10,1,004b,tu,a ,4,12.73,0.93,20.97,51.52,
1986,10,1,004b,tu,a ,5,7,0.73,15.9,58.63,
1986,10,1,004b,tu,b ,1,9.81,7.61,29.92,90.79,
1986,10,1,004b,tu,b ,2,10.8,5.08,20.49,58.19,
1986,10,1,004b,tu,b ,3,4.79,6.31,21.27,65.55,
1986,10,1,004b,tu,b ,4,6.84,56.08,16.65,71.62,
1986,10,1,004b,tu,b ,5,17.16,4.15,16.51,68.43,
1986,10,1,004b,tu,c ,1,1.95,8.87,13.08,33.71,
1986,10,1,004b,tu,c ,2,7.24,3.37,21.83,28.22,
1986,10,1,004b,tu,c ,3,7.87,1.64,47.2,73.35,
1986,10,1,004b,tu,c ,4,8.08,4.96,46.78,42.12,
1986,10,1,004b,tu,c ,5,5.84,5.09,10.79,34.56,
1986,10,1,004b,tu,d ,1,7.3,1.92,23.19,89.15,
1986,10,1,004b,tu,d ,2,16.93,4.2,18.99,57.81,
1986,10,1,004b,tu,d ,3,10.56,4.96,17.76,68.42,
1986,10,1,004b,tu,d ,4,4.82,0,21.14,106.81,
1986,10,1,004b,tu,d ,5,6.52,4.11,30.92,50.47,
1987,9,11,001d,fl,a ,1,23.72,0.75,14.25,,
1987,9,11,001d,fl,a ,2,30.26,0.46,13.96,,
1987,9,11,001d,fl,a ,3,28.92,2.08,13.78,,
1987,9,11,001d,fl,a ,4,22.95,1.66,13.7,,
1987,9,11,001d,fl,a ,5,27.05,0,16.07,,
1987,9,11,001d,fl,b ,1,14.84,3.89,10.37,,
1987,9,11,001d,fl,b ,2,41.55,0.53,19.2,,
1987,9,11,001d,fl,b ,3,20.51,4.1,19.11,,
1987,9,11,001d,fl,b ,4,21.93,1.42,9.33,,
1987,9,11,001d,fl,b ,5,11,9.95,9.79,,
1987,9,11,001d,fl,c ,1,32.76,0.07,18.78,,
1987,9,11,001d,fl,c ,2,30.27,0.17,15.37,,
1987,9,11,001d,fl,c ,3,15.46,0.12,11.02,,
1987,9,11,001d,fl,c ,4,19.81,3.75,14.58,,
1987,9,11,001d,fl,c ,5,21.19,0,10.02,,
1987,9,11,001d,fl,d ,1,27.72,9.73,14.99,,
1987,9,11,001d,fl,d ,2,35.37,0.39,22.88,,
1987,9,11,001d,fl,d ,3,18.14,9.62,8.89,,
1987,9,11,001d,fl,d ,4,27.5,7.05,14.25,,
1987,9,11,001d,fl,d ,5,17.77,0.13,13.14,,
1987,9,11,001d,tu,a ,1,22.98,3,22.56,,
1987,9,11,001d,tu,a ,2,18.8,4.91,21.08,,
1987,9,11,001d,tu,a ,3,37.7,2.3,31.2,,
1987,9,11,001d,tu,a ,4,44.09,7.07,28.51,,
1987,9,11,001d,tu,a ,5,24.76,1.25,18.97,,
1987,9,11,001d,tu,b ,1,32.51,0.34,19.5,,
1987,9,11,001d,tu,b ,2,24.47,48.45,30.66,,
1987,9,11,001d,tu,b ,3,33.35,2.47,15.83,,
1987,9,11,001d,tu,b ,4,29.69,0.38,19.2,,
1987,9,11,001d,tu,b ,5,27.02,0.35,17.34,,
1987,9,11,001d,tu,c ,1,25.25,2.43,14.88,,
1987,9,11,001d,tu,c ,2,28.27,0.53,20.17,,
1987,9,11,001d,tu,c ,3,27.95,0.23,14.9,,
1987,9,11,001d,tu,c ,4,28.65,0.6,16.92,,
1987,9,11,001d,tu,c ,5,24.84,0.32,12.04,,
1987,9,11,001d,tu,d ,1,26,0.67,16.26,,
1987,9,11,001d,tu,d ,2,36.8,7.02,27.52,,
1987,9,11,001d,tu,d ,3,46.1,0.31,24.95,,
1987,9,11,001d,tu,d ,4,53.41,0.19,25.78,,
1987,9,11,001d,tu,d ,5,36.92,2.2,24.8,,
1987,9,10,004b,fl,a ,1,20.65,9.52,7.28,,
1987,9,10,004b,fl,a ,2,9.1,15.87,4.53,,
1987,9,10,004b,fl,a ,3,32.29,4.97,16.63,,
1987,9,10,004b,fl,a ,4,27.74,4.51,15.67,,
1987,9,10,004b,fl,a ,5,18.7,83.45,12.17,,
1987,9,10,004b,fl,b ,1,21.27,12.07,11.8,,
1987,9,10,004b,fl,b ,2,24.15,12.39,11.76,,
1987,9,10,004b,fl,b ,3,11.88,25.08,8.57,,
1987,9,10,004b,fl,b ,4,11.67,0,9.85,,
1987,9,10,004b,fl,b ,5,23.34,3.96,10.07,,
1987,9,10,004b,fl,c ,1,20.95,2.37,14.44,,
1987,9,10,004b,fl,c ,2,28.54,5.07,16.61,,
1987,9,10,004b,fl,c ,3,20.93,0.78,12.12,,
1987,9,10,004b,fl,c ,4,25.91,8.15,8.4,,
1987,9,10,004b,fl,c ,5,25.16,0.4,7.98,,
1987,9,10,004b,fl,d ,1,18.34,5.33,3.73,,
1987,9,10,004b,fl,d ,2,29.84,1.42,19.72,,
1987,9,10,004b,fl,d ,3,16.19,7.44,14.77,,
1987,9,10,004b,fl,d ,4,21.04,0.75,8.1,,
1987,9,10,004b,fl,d ,5,20.2,2.38,12.27,,
1987,9,10,004b,tu,a ,1,13.82,1,7.25,,
1987,9,10,004b,tu,a ,2,24.15,0.36,16.28,,
1987,9,10,004b,tu,a ,3,22.92,1.44,5.42,,
1987,9,10,004b,tu,a ,4,16.1,1.21,7.88,,
1987,9,10,004b,tu,a ,5,35.19,0.78,17.57,,
1987,9,10,004b,tu,b ,1,39.71,6.41,16.65,,
1987,9,10,004b,tu,b ,2,14.69,15.65,4.63,,
1987,9,10,004b,tu,b ,3,19.28,25.89,22.52,,
1987,9,10,004b,tu,b ,4,37.32,9.24,35.9,,
1987,9,10,004b,tu,b ,5,7.41,33.48,4.12,,
1987,9,10,004b,tu,c ,1,33.34,1.78,12.58,,
1987,9,10,004b,tu,c ,2,28.16,14.2,13.19,,
1987,9,10,004b,tu,c ,3,17.61,2.05,13.96,,
1987,9,10,004b,tu,c ,4,28.14,9.78,22.6,,
1987,9,10,004b,tu,c ,5,30.45,4.76,17.85,,
1987,9,10,004b,tu,d ,1,36.8,23.31,34.46,,
1987,9,10,004b,tu,d ,2,33.75,2.7,23.98,,
1987,9,10,004b,tu,d ,3,45.28,0.46,18.21,,
1987,9,10,004b,tu,d ,4,28.15,111.8,4.52,,
1987,9,10,004b,tu,d ,5,22.87,10.12,13.97,,
1987,9,15,020b,fl,a ,1,19.74,1.2,21.9,69.23,
1987,9,15,020b,fl,a ,2,6.69,4.87,4.48,38.78,
1987,9,15,020b,fl,a ,3,23.43,1.41,27.25,60.58,
1987,9,15,020b,fl,a ,4,6.95,11.12,9.73,42.72,
1987,9,15,020b,fl,a ,5,13.37,0,28.5,66.77,
1987,9,15,020b,fl,b ,1,12.65,0.34,20.11,98.74,
1987,9,15,020b,fl,b ,2,20.6,7.21,24.81,68,
1987,9,15,020b,fl,b ,3,13.9,7.07,14.05,55.57,
1987,9,15,020b,fl,b ,4,13.4,10.09,5.39,50.86,
1987,9,15,020b,fl,b ,5,19.47,3.29,20.95,40.67,
1987,9,15,020b,fl,c ,1,16.69,2.08,9.53,49.15,
1987,9,15,020b,fl,c ,2,10.59,8.17,5.85,44.39,
1987,9,15,020b,fl,c ,3,3.24,3.74,7.67,22.16,
1987,9,15,020b,fl,c ,4,13.61,0.39,19.18,53.88,
1987,9,15,020b,fl,c ,5,17.1,0.56,19.85,78.34,
1987,9,15,020b,fl,d ,1,4.29,58.49,3.8,55.06,
1987,9,15,020b,fl,d ,2,15.2,3.29,13.46,50.88,
1987,9,15,020b,fl,d ,3,7.06,15.99,2.94,44.8,
1987,9,15,020b,fl,d ,4,15.25,0,11.98,32.05,
1987,9,15,020b,fl,d ,5,15.99,10.2,16.75,61.92,
1987,9,18,020b,tu,a ,1,6.41,1.88,33.92,70.6,
1987,9,18,020b,tu,a ,2,12.93,3.51,33.27,73.18,
1987,9,18,020b,tu,a ,3,1.7,5.45,22.67,122.23,
1987,9,18,020b,tu,a ,4,8.17,8.74,39.27,82.86,
1987,9,18,020b,tu,a ,5,13.44,6.51,14.57,92.15,
1987,9,18,020b,tu,b ,1,35.33,24,23.57,90.08,
1987,9,18,020b,tu,b ,2,12.73,2.91,16.96,111.27,
1987,9,18,020b,tu,b ,3,3.41,71.3,1.8,183.1,
1987,9,18,020b,tu,b ,4,29.4,2.21,11.79,82.36,
1987,9,18,020b,tu,b ,5,10.63,4.48,8.44,80.99,
1987,9,18,020b,tu,c ,1,19.01,0.67,19.36,85.71,
1987,9,18,020b,tu,c ,2,19.28,0.41,21.43,64.23,
1987,9,18,020b,tu,c ,3,22,9.33,12.7,55.25,
1987,9,18,020b,tu,c ,4,4.81,11.49,6.6,45.98,
1987,9,18,020b,tu,c ,5,6.07,8.12,2.4,73.43,
1987,9,18,020b,tu,d ,1,33.54,16.41,24.43,50.44,
1987,9,18,020b,tu,d ,2,14.23,27.14,8.65,46.84,
1987,9,18,020b,tu,d ,3,15.16,6.18,29.63,68.36,
1987,9,18,020b,tu,d ,4,9.21,5.04,18.34,62.07,
1987,9,18,020b,tu,d ,5,6.26,1.58,13.58,67.61,
1988,9,10,001d,fl,a ,1,21.93,0,9.51,,
1988,9,10,001d,fl,a ,2,29.4,0,6.56,,
1988,9,10,001d,fl,a ,3,11.14,22.65,5.82,,
1988,9,10,001d,fl,a ,4,8.81,0,4.11,,
1988,9,10,001d,fl,a ,5,12.02,5.75,7.36,,
1988,9,10,001d,fl,b ,1,19.35,3.58,10.72,,
1988,9,10,001d,fl,b ,2,21.45,0.07,10.69,,
1988,9,10,001d,fl,b ,3,23.78,3.9,12.83,,
1988,9,10,001d,fl,b ,4,19.06,1.32,8.43,,
1988,9,10,001d,fl,b ,5,11.44,8.7,7.59,,
1988,9,10,001d,fl,c ,1,8.35,0.47,5.1,,
1988,9,10,001d,fl,c ,2,14.11,0.17,4.32,,
1988,9,10,001d,fl,c ,3,13.9,0.19,6.45,,
1988,9,10,001d,fl,c ,4,21.52,0,11.44,,
1988,9,10,001d,fl,c ,5,11.66,2.52,5.74,,
1988,9,10,001d,fl,d ,1,11.41,5.31,12.2,,
1988,9,10,001d,fl,d ,2,17.7,32.83,12.63,,
1988,9,10,001d,fl,d ,3,13.71,7.87,10.81,,
1988,9,10,001d,fl,d ,4,16.04,2.2,8.18,,
1988,9,10,001d,fl,d ,5,11.65,3.28,6.38,,
1988,9,10,001d,tu,a ,1,15.99,1.07,11.44,,
1988,9,10,001d,tu,a ,2,26.1,1.64,17.33,,
1988,9,10,001d,tu,a ,3,26.21,0.51,15.78,,
1988,9,10,001d,tu,a ,4,22.41,4.62,17.76,,
1988,9,10,001d,tu,a ,5,26.46,0.86,15.41,,
1988,9,10,001d,tu,b ,1,14.21,0.35,14.4,,
1988,9,10,001d,tu,b ,2,41.14,0.38,21.07,,
1988,9,10,001d,tu,b ,3,20.36,1.11,11.97,,
1988,9,10,001d,tu,b ,4,9.87,2.06,7.56,,
1988,9,10,001d,tu,b ,5,11.72,1.41,10.44,,
1988,9,10,001d,tu,c ,1,26.97,5.99,13.34,,
1988,9,10,001d,tu,c ,2,18.35,1.11,16.14,,
1988,9,10,001d,tu,c ,3,25.64,0.02,18.79,,
1988,9,10,001d,tu,c ,4,18.01,1.29,16.49,,
1988,9,10,001d,tu,c ,5,20.88,1.74,12.58,,
1988,9,10,001d,tu,d ,1,30,0.54,20.02,,
1988,9,10,001d,tu,d ,2,28.23,3.7,18.57,,
1988,9,10,001d,tu,d ,3,28.63,1.2,16.57,,
1988,9,10,001d,tu,d ,4,41.02,3.69,17.22,,
1988,9,10,001d,tu,d ,5,12.86,2.78,11.61,,
1988,9,13,020b,fl,a ,1,16.94,2,18.01,41.31,
1988,9,13,020b,fl,a ,2,6.95,17.05,11,68.61,
1988,9,13,020b,fl,a ,3,39.21,0.78,49,49.71,
1988,9,13,020b,fl,a ,4,11.38,3.8,14.35,37.22,
1988,9,13,020b,fl,a ,5,11.07,0.02,13.37,41.24,
1988,9,13,020b,fl,b ,1,9.63,7.62,23.17,41.73,
1988,9,13,020b,fl,b ,2,11.22,0.66,23.91,37.58,
1988,9,13,020b,fl,b ,3,3.38,4.24,4.61,19,
1988,9,13,020b,fl,b ,4,18.75,1.02,26.32,39.95,
1988,9,13,020b,fl,b ,5,16.28,0,22.77,31.58,
1988,9,13,020b,fl,c ,1,20.58,0.53,16.06,17.74,
1988,9,13,020b,fl,c ,2,17.21,6.46,18.59,28.84,
1988,9,13,020b,fl,c ,3,4.7,3.29,8.2,9.2,
1988,9,13,020b,fl,c ,4,8.26,1.73,16.51,41.32,
1988,9,13,020b,fl,c ,5,17.68,5.1,15.98,39.26,
1988,9,13,020b,fl,d ,1,8.4,1.01,7.46,25.58,
1988,9,13,020b,fl,d ,2,5.57,4.49,10.46,25.64,
1988,9,13,020b,fl,d ,3,5.82,19.09,7.62,44.61,
1988,9,13,020b,fl,d ,4,14.53,2.26,10.8,36.68,
